StudentID	subject	score
255383	soc	59
251884	Soc	56
251159	Soc	39
258135	Ela	29.5
258060	ELA	59
255444	soc	68.5
258175	ela	31
253678	ela	47
252355	Soc	49
253703	ELA	45
252177	Ela	54
259870	ela	64.7016131659038
255202	MATH	97.5
259717	SOC	89.5
256187	Soc	38
258738	SOC	89
256626	Soc	88
251191	MATH	72.5
255339	math	33.5
254240	ela	100
257714	ELA	50
257023	SOC	25
250162	ela	36.5
259630	ela	43
250541	math	67
255135	soc	64.8956618295051
256547	SOC	39.5
257571	Math	49.5
256465	ela	31
256615	Ela	69
256003	ela	97.5
256819	ela	51
259641	math	60
259940	ELA	37.5
258169	SOC	37.5
253591	math	48.5
255618	soc	55.5
254703	SOC	90.5
251329	SOC	37
250738	Soc	58.5
253877	ELA	64.1138002085499
257248	MATH	85.5
251720	ELA	91
255221	MATH	62.5
258726	Soc	52.5
259992	Soc	95.5
255132	Math	36
258060	Soc	88.5
251286	ela	38
255107	ELA	61
259741	ELA	55.5
250599	MATH	48
256234	Ela	43
259996	Math	62
258883	math	61
253485	soc	43.5
250186	ELA	77
250920	math	90
251763	soc	55.5
257284	ela	70.5
259941	Math	49
255716	ELA	37.5
250322	math	85
251206	math	50
258647	Ela	50
252331	ELA	76
258307	Soc	99
256169	Soc	65.7656966941431
257345	SOC	53.5
251874	Soc	29.5
250409	MATH	97
251881	soc	75.5
258917	Ela	50
254332	Math	58.5
255495	soc	68
256797	soc	72
259448	ELA	48
254400	Ela	87
251491	Soc	42
252854	SOC	44
255778	math	96
258382	MATH	50
254135	math	45.5
258255	soc	55.5
252611	soc	88
256514	ela	45
254776	ELA	87.5
253828	soc	31.5
259114	math	65.6714702318422
257075	soc	47.5
258567	Ela	91.5
259737	Soc	84
252897	MATH	65.6714702318422
251842	ela	78
256686	Soc	60.5
250580	SOC	85.5
259057	Math	90.5
250116	ela	73
250829	SOC	65.6714702318422
258109	ela	64.6672652936541
251796	soc	83.5
255005	ELA	83
254540	soc	52
251746	soc	45
255087	SOC	66.5
259517	SOC	59.5
255899	MATH	32.5
251848	math	43.5
259862	Ela	43.5
251162	math	82.5
253307	Soc	42.5
257956	ELA	28.5
256262	SOC	35
258669	math	59
258976	MATH	79
259913	Math	49
253015	SOC	53
259129	Math	70.5
258922	soc	59.5
254214	SOC	83.5
250344	MATH	82
258857	Ela	54
251058	soc	50
252026	math	90
251066	SOC	100
255019	Math	61.5
251520	soc	65.4467492629774
250067	ELA	79
257209	Math	70
251598	math	61.5
251707	Ela	85.5
252609	ela	83.5
253140	Soc	67.5
255033	ELA	36.5
257454	Soc	52.5
255372	SOC	64.0355591694824
252473	soc	32
251211	ELA	56
259127	soc	29.5
256332	Soc	55
255563	ela	36
257115	SOC	53.5
252356	SOC	61.5
251023	math	35
257506	soc	56
258188	ela	85
255942	Soc	39.5
252580	SOC	47.5
255709	Ela	55.5
251428	math	64.6672652936541
255113	MATH	99.5
258087	Math	50
255371	Ela	87.5
250661	MATH	35.5
250402	SOC	45.5
259735	Soc	37
258406	MATH	99.5
252806	ELA	99
255113	ELA	83.5
253981	Soc	83.5
257322	Ela	35.5
256213	ela	63.5
250711	Ela	38
259291	soc	74
255578	soc	40.5
256186	soc	67
255645	Math	72
259033	Math	98
259915	Ela	86.5
251675	ela	79.5
259715	soc	77
250133	Soc	28.5
250503	ELA	32.5
254450	soc	95
259079	ela	65.5
255193	math	38.5
254201	MATH	67.5
259361	Ela	77
252659	SOC	88
255966	ELA	67
255275	Ela	35.5
258476	soc	64
253570	Ela	56.5
253588	Math	42
251555	soc	37
250533	MATH	74
252629	math	43.5
256864	MATH	26
250667	ela	76.5
254819	Ela	94
257701	ELA	77.5
251190	ela	89.5
259816	Soc	61
259783	Soc	38
259387	SOC	38
259708	SOC	47.5
251269	MATH	97
254602	MATH	47.5
256317	SOC	92
256685	math	65.6714702318422
255944	ELA	83
252256	ela	48.5
258555	ELA	90
252491	MATH	89
255433	soc	86
255927	SOC	35.5
250115	SOC	30
258842	Ela	91
250551	Soc	76
250629	math	61
259071	ela	93.5
256143	soc	91.5
259460	MATH	55
257613	Ela	99.5
258072	Math	48.5
255553	Math	91
250929	MATH	53.5
257854	Ela	81.5
250273	ELA	39.5
258884	Soc	99.5
254970	SOC	67
252958	MATH	63
251495	ela	27
251314	Math	35.5
253839	math	65.6714702318422
251952	soc	53.5
254686	Soc	41
254201	Math	47
252668	math	86.5
253954	Soc	90
253523	Ela	55
255259	Ela	65.7656966941431
252718	Math	56.5
253179	ela	32.5
254771	soc	65.7656966941431
256406	ela	83
252455	ELA	88
252038	SOC	71.5
250779	Ela	93.5
251093	Ela	87.5
250358	soc	95
251421	ELA	26
255111	ela	84
257918	soc	38
252967	Ela	69.5
251233	ELA	81.5
259118	SOC	72
253857	soc	38.5
258852	Math	84.5
256845	SOC	66
257277	ELA	64.0355591694824
254426	Math	30.5
254587	ela	64.5
253177	Ela	65.7656966941431
257678	Soc	51.5
254419	SOC	94.5
252936	Ela	64.6473266794346
254593	math	39.5
259183	ELA	54.5
253017	ELA	100
257834	ela	50
259800	ela	99
251818	Soc	40
255453	math	45
258138	math	74.5
251181	MATH	79
252906	ela	64.693443777971
253971	ELA	43
259170	math	54.5
253147	Ela	49
259187	Math	76
259620	Ela	68
251189	ela	45
254365	Ela	73.5
254651	math	64.0355591694824
256986	Math	99
252620	MATH	49
251632	math	25
258672	Ela	46
253254	MATH	57
251002	Ela	64.6672652936541
254446	Soc	55.5
255600	ela	99.5
257735	Math	93
251740	math	61.5
250653	Soc	93
251850	ela	51.5
258867	ELA	37
256272	Soc	39
253780	Math	36.5
255035	ela	44
259254	MATH	37.5
251471	SOC	70.5
252414	MATH	83
257319	Ela	57
259564	math	98
259214	MATH	71.5
252531	SOC	61
256313	math	60.5
251131	Ela	69.5
250227	SOC	66
256179	ela	32.5
252269	soc	39
257194	SOC	51
259395	math	80.5
255227	ela	98.5
256396	MATH	45
251704	MATH	68
255601	SOC	54.5
255768	ELA	33.5
251961	SOC	90
255239	soc	41.5
259633	SOC	31.5
255963	soc	42.5
250355	ELA	64.5
254334	ELA	89.5
256456	math	28.5
258644	Soc	88
251291	SOC	70.5
259964	MATH	42.5
254954	ela	28.5
252505	soc	41
257677	MATH	84
257213	Soc	69
252369	SOC	70.5
259472	Math	64.1138002085499
253075	math	61
259129	ela	69.5
256725	SOC	88.5
256729	ela	41
259555	soc	43
251307	ela	33.5
259157	Math	81
254629	Math	48.5
253115	Math	55.5
254551	MATH	27
255252	ela	47
259354	Math	49.5
253167	ELA	64.6473266794346
256336	Soc	88.5
252298	ELA	93
259522	Ela	54
253887	Ela	89.5
252457	Math	41.5
259104	ela	37.5
259341	Math	96
255835	Ela	59
256951	ELA	47.5
255581	ELA	83.5
254144	math	50
251531	ELA	96
259919	ela	44.5
253415	ELA	41.5
256831	Math	65.4467492629774
257529	soc	36
251649	SOC	61.5
253830	SOC	98.5
258262	MATH	30.5
256081	Soc	33
251508	SOC	64.0355591694824
253036	ela	25.5
251794	ela	43
251929	Ela	58
257178	ela	65.4467492629774
253948	Soc	73
255895	Soc	29
253263	Soc	29
251328	math	78
252988	ela	81.5
257282	ela	42
250344	Ela	63.5
252929	ela	65.5
255699	Ela	72.5
252814	math	83.5
250976	ela	61.5
253317	Soc	89
251499	Ela	86.5
257416	math	76.5
251265	MATH	50
252721	ELA	69
258584	soc	39.5
250045	ela	33
254827	Math	40.5
259066	MATH	54.5
253463	Math	78.5
258288	MATH	54
250562	ELA	54
251444	ela	96.5
251382	Ela	37
255920	Soc	58.5
252352	math	94
257498	Soc	28.5
255980	Ela	78.5
253528	ELA	28
258444	ela	82.5
255542	ELA	86
259957	math	29.5
255539	SOC	35.5
257676	ela	87.5
257692	math	64.5
250984	Math	39
252521	SOC	81
253235	soc	27
257539	Ela	67.5
259242	math	75.5
256832	MATH	38
258693	SOC	57
251543	Ela	68.5
258756	SOC	93.5
257900	MATH	40.5
252296	ELA	55
257940	math	74
257408	Math	64.6473266794346
259104	Soc	95.5
257089	ela	79.5
252373	Ela	73.5
254906	Math	70.5
255890	SOC	54.5
250627	Ela	97
254616	Math	37.5
253188	Soc	64.6473266794346
255703	SOC	43.5
258305	Math	83.5
256595	soc	29.5
256276	Ela	81
253014	soc	81
258776	math	64.5
252642	math	65
252283	Ela	27
252293	soc	64.1138002085499
254195	math	48
253059	MATH	55
255562	Ela	32
251068	ela	92.5
258916	Soc	60.5
257043	Soc	81.5
253814	ELA	69
253128	soc	88.5
252043	ela	32.5
253585	Ela	49.5
256482	SOC	52
251440	MATH	82
259786	ela	81
255712	Math	77.5
250961	Soc	45.5
255043	ela	97.5
254143	Soc	33.5
253374	Ela	75
255459	math	71.5
256348	ELA	93
257956	MATH	73
254781	soc	94
252051	SOC	88
253953	Ela	75
252801	ela	81
254210	SOC	50
254206	soc	92
259525	Math	77
251600	SOC	61.5
250170	math	60
259284	ela	88.5
252592	Soc	89
254674	ELA	93
252248	Math	68.5
251140	Soc	80.5
256449	ela	96.5
250018	math	92
255157	MATH	58
257515	ela	46
255875	ela	99.5
257514	Math	75
259537	Soc	34
253071	Math	95.5
259160	Soc	68
257067	ELA	58
258744	Math	43
257572	Math	28.5
254683	ELA	85
253669	Soc	43.5
250023	Soc	47.5
253535	Soc	89.5
255416	MATH	93
259354	ela	32
253209	ela	80.5
258424	ELA	94.5
255976	MATH	68.5
255453	SOC	90
255357	soc	78
253123	MATH	41.5
257824	SOC	52
255693	Ela	90.5
256328	Math	88.5
251101	SOC	54
258451	Soc	64.6473266794346
255880	Math	72
252403	ela	64.5
255332	soc	57
254980	Soc	36
256501	ela	59.5
256079	soc	36
252824	soc	51.5
250533	ELA	46
255091	SOC	77
253089	Soc	41
254387	Soc	71.5
251581	MATH	91
256046	SOC	39.5
256114	Math	60.5
252712	math	78.5
258521	ELA	38
252656	ELA	92
254378	soc	91
254064	math	95
253798	Ela	67
255088	ELA	64
256574	SOC	64.6672652936541
253072	soc	64.6473266794346
250758	MATH	92
258139	Math	83.5
258985	ELA	79
256433	math	54.5
251569	ELA	35.5
251551	MATH	90.5
251329	SOC	68
259870	MATH	98.5
250186	Soc	92.5
257701	math	38.5
252657	Math	65.5
256576	Ela	35.5
252567	SOC	51.5
250572	ELA	52.5
253845	soc	53.5
258628	MATH	78
250916	Ela	75
251071	MATH	35
255113	Ela	25
256034	Ela	85
253063	math	87
257334	soc	29
259171	Math	40.5
253490	soc	95.5
254649	SOC	43.5
258622	ELA	25
253118	Ela	94.5
258323	MATH	88
251346	SOC	100
254154	ela	76
255919	ELA	54.5
256885	Math	60
257953	MATH	77.5
253077	MATH	33.5
254067	SOC	43.5
258802	Soc	99
253893	Math	56.5
259455	math	71.5
250237	Math	86.5
255541	MATH	84.5
252016	ela	44
258290	Ela	51
258940	Soc	60
256250	SOC	73
253443	SOC	87.5
256946	SOC	43.5
255055	SOC	78.5
259763	math	60.5
253255	Math	95.5
252091	Soc	86
257979	ela	51
251548	Ela	84.5
252308	math	79.5
255990	soc	31.5
251692	Ela	37
255076	soc	40
257480	soc	39
258543	math	60.5
252729	Ela	56
253579	soc	64.0355591694824
259374	ela	53
255975	MATH	73.5
256194	Soc	54.5
255776	ELA	41.5
259731	MATH	68
258985	ela	25.5
258731	SOC	83.5
252264	Math	95.5
257089	Soc	66.5
258654	Soc	45.5
259776	Math	82.5
259064	Soc	27
255042	math	64.8956618295051
258652	ela	88
257676	SOC	64
254959	Soc	54
254677	math	33.5
257927	SOC	57
252217	soc	76.5
257385	ela	53
250366	math	64.0355591694824
255580	Math	58.5
256443	math	35.5
250251	soc	81
256313	soc	55.5
251589	Ela	51
255918	Ela	36
256854	SOC	55.5
258965	ELA	57
250901	Math	33.5
258176	MATH	91
259741	Soc	90.5
259923	Math	30
258338	Soc	64.7016131659038
251629	Ela	82
254791	math	84
250292	MATH	74
252390	soc	50.5
251033	math	51.5
258579	Ela	93
258044	Soc	26
256360	Ela	37
259069	Ela	77
251958	Ela	64.0355591694824
256656	math	94.5
251348	MATH	95
254904	Math	30.5
250919	Ela	90.5
255998	Soc	53.5
251103	soc	57.5
251468	Soc	78
257946	Math	45
259647	Ela	62.5
258989	Ela	46.5
251808	MATH	55
254157	ela	64.6672652936541
258919	Soc	46.5
250035	SOC	64.6672652936541
258194	Soc	81
257998	Math	37
256915	Soc	34.5
252681	ELA	33.5
258599	math	51.5
259396	ELA	65.4467492629774
255938	Ela	81
250387	MATH	46.5
252298	Math	39
252993	ela	83.5
255043	ela	41
251338	math	50.5
255024	ELA	87.5
254348	soc	54.5
255457	Math	45
250092	soc	96.5
252120	soc	32.5
253285	ELA	53.5
255989	math	70
250009	SOC	68.5
256906	SOC	57
258547	SOC	82
258783	Math	87.5
253783	ELA	64.6473266794346
251143	MATH	30
253185	ela	65.7656966941431
250409	SOC	36.5
255232	Ela	64.5
259369	MATH	38
255452	ela	88.5
257157	MATH	88.5
254018	SOC	71.5
257750	soc	58.5
257996	ELA	52
251436	Math	43.5
251024	MATH	67
252708	SOC	28.5
256062	Math	37
256051	MATH	30.5
256881	ELA	92.5
252173	Soc	54.5
255723	MATH	25.5
254688	MATH	64.6473266794346
256373	SOC	90.5
254477	Math	76
257739	Math	78.5
250504	Soc	64.6672652936541
258674	MATH	95
252044	MATH	37.5
251496	math	66.5
254682	ela	100
253387	math	99
250895	Ela	40
253499	soc	42.5
255530	SOC	72
253535	soc	91.5
258745	math	94.5
256162	MATH	40.5
252468	Math	39
253842	soc	59.5
251929	Ela	37
259899	math	75
255328	math	76.5
256489	ELA	60.5
256660	Math	98.5
259431	SOC	64.8956618295051
254218	soc	68.5
253156	Math	80.5
256849	soc	53.5
257940	Soc	29
252031	ela	72.5
251470	soc	80.5
255710	ela	51.5
254103	SOC	85.5
257460	Math	43.5
256911	ela	83.5
259895	SOC	73
256514	SOC	57.5
258292	soc	88
259464	math	38
254361	SOC	94
256198	SOC	33
259137	MATH	94
254411	MATH	75.5
250039	ELA	36
250613	SOC	96.5
255590	Math	80
251440	Ela	95.5
250767	Math	30.5
259462	ela	98
258363	math	66.5
255785	MATH	43
253945	ELA	97.5
252939	Soc	83
255744	ela	82.5
257288	math	40
256629	SOC	66
259667	Ela	44
251517	ela	54.5
259159	soc	54
256999	soc	56.5
259918	ELA	83.5
255394	ela	32.5
253585	math	60
259985	Soc	85.5
255542	Math	29
251430	MATH	52.5
252853	SOC	26
254269	MATH	86.5
250368	ELA	45
250319	Math	84.5
255443	Ela	83
255031	MATH	62.5
253309	SOC	55.5
252702	ELA	51.5
255721	soc	55.5
253026	soc	85
255281	SOC	85.5
255203	Soc	88.5
250561	ELA	71.5
251439	soc	36
250813	Ela	44.5
257202	ELA	80.5
252726	MATH	41
258351	math	57
251358	ela	91.5
255327	Math	77.5
256911	soc	72
254671	SOC	44
253722	Ela	40.5
252873	Math	62.5
251583	SOC	58
253283	SOC	34.5
251604	ELA	28.5
259705	Ela	51.5
254778	MATH	28
253058	Soc	30.5
255439	Ela	81
250080	Soc	44
258860	ela	57
257034	MATH	70
251204	Ela	27.5
250486	Soc	68.5
257255	ELA	78.5
251132	soc	64.5
258148	Ela	73
250408	Math	88.5
252313	Soc	41.5
250133	SOC	91.5
253823	ELA	96.5
252925	SOC	74.5
250735	Ela	48
253461	soc	64
259113	soc	86.5
255130	soc	43.5
253714	math	64.693443777971
258684	MATH	76
256591	Math	69.5
252991	soc	52.5
255650	math	32.5
258527	ELA	43
252995	Ela	66.5
253877	ELA	61
253385	MATH	27
254171	Math	34
256566	math	52
253717	ela	43.5
250450	math	28.5
255750	Soc	90.5
250336	MATH	81.5
250062	ELA	81.5
251586	Soc	75.5
251936	soc	76.5
255989	Math	38
256536	Soc	70
252250	soc	41
254713	soc	86
257405	math	89
254211	Math	87
252893	Math	35.5
252650	Ela	29.5
257843	ela	91.5
250180	Soc	60
253917	soc	79
257110	ela	48
253062	MATH	42
253977	math	44.5
251801	SOC	59.5
250174	SOC	41
252856	Math	51.5
250660	ELA	66.5
253405	ela	81.5
251536	Ela	51
252675	SOC	57.5
252757	soc	65.6714702318422
250182	Soc	96.5
259966	Ela	72.5
256954	math	30.5
256975	Ela	68
259608	MATH	89
250412	math	35.5
251198	math	46.5
254244	ela	79
252062	Math	64.7016131659038
258409	MATH	91.5
251208	SOC	37
252697	MATH	77
251162	MATH	62
258491	math	66
251959	Ela	88.5
257175	ela	35
257561	Math	80
250828	Soc	34
257526	SOC	78
255465	ELA	99
252107	ELA	65.4467492629774
259755	ELA	93
257584	SOC	43
253040	Ela	85.5
256080	SOC	36
251749	Soc	80
251014	Math	26
253233	Soc	32.5
255381	Math	90.5
252614	Math	46
252732	math	82.5
257651	math	67.5
258675	ela	44
252848	ela	25.5
252164	ela	86
259228	Math	81.5
258146	SOC	85.5
255296	ELA	82
259869	Soc	96.5
250800	math	47
258694	ela	26.5
250467	MATH	82
257747	Math	70.5
259859	ELA	71.5
259472	ELA	51
258842	soc	53
255731	soc	49.5
253726	ela	81
259521	Soc	80.5
257249	Ela	26
257942	ela	51.5
258594	Soc	88
254860	soc	39
252877	soc	78.5
255628	ELA	71
255745	soc	83.5
257266	Math	64.0355591694824
257801	math	35.5
254959	Soc	31
252768	MATH	59.5
256469	soc	84
251762	Ela	64.6672652936541
257072	soc	95.5
250524	ela	89
253037	Math	42
256222	SOC	58.5
259309	soc	98
255099	Ela	62
251395	Math	43
256315	math	64.5
253669	soc	93
250208	math	50.5
258936	soc	30.5
252646	SOC	93
254823	SOC	33.5
250650	soc	31
250911	Math	68
252993	SOC	58
256717	Soc	34.5
257606	MATH	93.5
257393	SOC	98
250817	Soc	47
250393	ela	56.5
256771	soc	50
255065	Soc	93.5
252236	MATH	38
259663	SOC	80
250510	math	26.5
251772	math	29
254648	Soc	58.5
255970	Ela	45
258974	Math	64.6473266794346
256709	soc	36.5
251931	Ela	95
255846	math	90.5
253624	math	60.5
258184	Math	46.5
256494	Ela	31
259613	Ela	65
259391	SOC	59.5
256005	Math	90.5
252507	math	65.5
252410	math	76
250782	SOC	61
256614	ela	81
254009	SOC	92.5
258391	math	25.5
251081	ela	55.5
254281	MATH	65.6714702318422
254828	Soc	77.5
255022	Math	79.5
252071	MATH	46
254281	ELA	60
254143	SOC	61
257308	soc	86.5
255972	ela	45
253587	MATH	36
255818	math	46
254149	soc	64.6473266794346
250243	ela	43
255770	math	38.5
253594	Ela	53
250310	math	95
255407	SOC	28
258236	soc	77
251998	ela	79
259611	Ela	62
252635	Soc	29.5
250094	Ela	74.5
259254	Math	82
254124	MATH	94
259612	Ela	57.5
251108	math	45
257510	ELA	52.5
255722	Ela	65.6714702318422
259660	soc	74.5
257348	Soc	94.5
254602	soc	64.5
250132	math	57
253805	Ela	28.5
251838	math	87
254449	ela	80
257606	Ela	44
255774	ELA	70
254374	SOC	55
250175	ela	30
251526	math	28.5
253445	Ela	27
257333	MATH	73.5
256414	ELA	70
256377	ELA	61
253129	Math	44
250773	ela	88.5
258769	ela	66.5
259254	math	97.5
252899	Soc	65
252258	soc	88.5
254749	Math	55.5
256770	soc	32.5
258608	math	62.5
254635	Ela	65
255672	math	90.5
253548	math	43
253112	Ela	46
252675	math	37.5
258548	MATH	71.5
259952	Math	42
257226	math	54
257876	ela	65.5
255748	Math	84.5
255467	Math	64.6473266794346
254486	soc	81.5
252942	Soc	30.5
257719	soc	59.5
250636	Ela	27
255927	soc	25
259957	soc	73.5
255873	SOC	69.5
258384	ela	52.5
255771	Soc	83.5
252978	math	86
251814	SOC	28
252335	ELA	80
252073	Math	82
255110	Soc	85.5
253909	ELA	48
259546	soc	29
256240	MATH	88.5
251425	MATH	73.5
253693	SOC	76.5
254956	MATH	70.5
257797	SOC	49
252406	math	34.5
253082	ela	65.7656966941431
254415	SOC	29.5
256068	soc	49.5
251241	Math	84.5
257434	MATH	42
255974	math	69
257789	ELA	58
256702	Ela	25
250450	Soc	81.5
250656	ELA	30
253941	ELA	86.5
257123	ela	88.5
256541	ELA	98
251223	Math	35.5
255570	soc	40.5
254281	MATH	96.5
259842	math	63.5
251261	ELA	34
256563	Ela	78.5
253725	ela	87
257922	ELA	64.8956618295051
258932	math	31
250418	Math	62
252858	ela	64
252611	MATH	64.6473266794346
252047	MATH	93.5
251357	soc	34.5
255122	Soc	72.5
253904	math	88.5
251276	ela	43
259924	Ela	69
252417	ela	79.5
255346	Math	44.5
259607	Soc	53
256884	Math	94
258423	soc	75.5
254129	soc	56.5
256324	Ela	84.5
250500	Ela	39
255596	Ela	56
258209	Soc	49
259144	soc	41.5
257110	Soc	26.5
251433	MATH	63
258051	soc	57
255351	Ela	80.5
254575	Math	59.5
253030	SOC	96.5
259561	math	95.5
256689	SOC	67
251227	ELA	78.5
255362	Ela	80
258809	Math	44.5
253250	soc	39.5
259884	Ela	55
255961	math	38
255824	Math	57
259526	MATH	86
250308	math	95
251674	soc	68
257661	Ela	78
256681	soc	70.5
256397	Math	71
252946	MATH	65.7656966941431
257196	ela	73.5
258480	Ela	64.5
258780	math	65.6714702318422
257146	ELA	60.5
258054	ela	94.5
250010	math	65.7656966941431
258218	ela	31
251272	Ela	78.5
259150	ela	64.8956618295051
259120	SOC	40
254882	MATH	64.5
259863	SOC	99.5
258160	Ela	38.5
253494	math	67.5
254224	ela	31.5
256772	ela	70.5
251697	ELA	93
256466	Math	62.5
257115	ela	64.6473266794346
257289	Ela	92.5
257946	Soc	47
255674	Ela	46
254374	Math	70.5
254441	ELA	28.5
254823	ela	53.5
259617	MATH	71
251900	ela	55.5
259083	MATH	30
256375	SOC	32.5
254540	Math	98
252689	math	58
259951	Soc	96.5
257781	SOC	50.5
250022	Math	55
252742	SOC	94.5
253765	Soc	44
257019	SOC	80
258276	SOC	60.5
258546	ela	40
256807	Math	59.5
254379	soc	32.5
252056	ela	34
252923	soc	49.5
254245	soc	37
251336	Math	68
259457	Soc	58.5
259004	math	76
257554	Math	65.7656966941431
256589	math	45
250634	Soc	76.5
255651	Soc	53.5
257462	math	48
252315	math	58.5
255243	Math	86.5
259242	soc	36
253306	ela	37.5
251309	ELA	40
251207	Soc	81
254760	ela	32
257492	MATH	40
259171	math	80
251132	ela	48
255226	ELA	93.5
252484	ELA	84
251199	SOC	56.5
258954	Math	74
259426	Soc	64.693443777971
254553	ela	66
255567	Soc	81
259788	MATH	80.5
259487	Ela	71
259290	Math	63.5
253172	ELA	79
250429	math	62
259913	math	64.5
250842	ELA	59.5
255021	Ela	100
257524	soc	89.5
250557	math	96
252351	Ela	42.5
253224	ela	96.5
255258	Ela	28
256342	Math	41
252701	Ela	81.5
253522	SOC	64.6473266794346
254416	math	79
258997	MATH	67.5
256727	MATH	88
251733	math	30
256850	Math	78.5
256568	ela	34
252555	ELA	80.5
251339	SOC	51
257303	SOC	75
257920	ELA	87.5
258240	Ela	94
256998	soc	72
250930	math	79.5
257975	math	49
256126	Soc	69.5
259298	Math	82.5
254984	Ela	91.5
250881	Math	33.5
250779	Math	68
252227	soc	92
250692	ELA	25.5
258866	Ela	59.5
254809	SOC	36
259434	MATH	66
255358	Math	55
254499	Math	95
255466	ELA	25
252059	SOC	59
253132	ela	71
258518	math	47
251111	ELA	84
252341	MATH	46.5
258902	ela	61.5
257928	Soc	47
256003	math	64.1138002085499
254391	Ela	45.5
250373	soc	72.5
253885	ela	97.5
250155	ELA	49
253109	Soc	29.5
256287	MATH	97
251566	MATH	48.5
254884	Math	53
254180	SOC	92.5
256339	soc	29
250581	SOC	62.5
256155	SOC	90
257382	Math	65.6714702318422
251022	ELA	59.5
255945	Soc	51.5
252253	soc	97.5
251567	SOC	96
254691	ela	64.0355591694824
256387	MATH	25
253278	Soc	61.5
254151	MATH	64.8956618295051
256955	math	98
250055	ela	44.5
251173	math	54
256562	ELA	55.5
255305	SOC	64.5
252928	ELA	64.6473266794346
259389	soc	73
254194	math	99
255466	soc	91.5
259996	Ela	41
255237	math	25
251859	Soc	97
259332	soc	50.5
251443	Math	94.5
251688	Soc	30.5
256529	math	40
256350	Ela	81
254551	ELA	75.5
254211	Soc	31.5
258596	Ela	29.5
250483	Ela	70
256418	Soc	54
256069	SOC	71
258424	Math	62.5
258810	math	45
259620	Ela	66
253870	soc	41.5
250312	ela	84.5
255743	Ela	43
253183	ela	36.5
254928	Math	54.5
255256	ela	35
253529	Ela	47.5
250597	ELA	64.693443777971
252468	Soc	72
257540	soc	56.5
255838	Soc	62
257730	MATH	32.5
257347	ELA	64.6473266794346
254282	math	88.5
250962	ela	73
251327	Ela	61
253352	soc	38
253729	soc	40.5
255980	soc	69
257396	math	41.5
254254	SOC	31
256338	SOC	91.5
256710	soc	25
258864	ela	28.5
255802	ela	38
257980	Soc	52
256866	ELA	93.5
256066	Soc	36.5
255097	ELA	51.5
252907	ela	85
258101	soc	65.6714702318422
258141	math	70
253396	Soc	77
253882	MATH	26.5
253066	math	98.5
251213	soc	73.5
250882	MATH	65
259876	ela	64.0355591694824
257903	Ela	26
258703	math	61
256553	ELA	77.5
257526	soc	65.7656966941431
253430	Soc	94.5
257097	MATH	41.5
250645	Soc	66
257630	ELA	49.5
251148	ela	45
256065	MATH	52.5
258835	ela	61
259538	ELA	32
255451	Math	70
259918	Math	33
251519	Soc	83.5
258576	soc	62.5
259289	Ela	98
259699	ELA	65.5
255590	Soc	27.5
259808	MATH	87.5
259767	SOC	65.7656966941431
255938	Ela	91.5
251862	Ela	28
258056	SOC	65.4467492629774
251505	Ela	94.5
255570	MATH	82
250023	Soc	90.5
258311	math	51
251368	ELA	64.693443777971
257645	Ela	47.5
253674	ELA	54
255106	SOC	68
258602	soc	92
253310	MATH	98
253241	Soc	73.5
255622	ela	91
257696	ela	72.5
258509	Math	51.5
253623	soc	64
253662	MATH	64.1138002085499
255059	ela	45.5
250782	soc	68
254164	soc	43
259296	Math	54
256412	ela	50.5
255859	Ela	30.5
252281	SOC	73.5
258276	math	54
253173	ela	35.5
255238	math	31
253505	ELA	30
259174	Math	38
251967	SOC	53
254995	ela	64.6473266794346
257386	ela	37
258256	MATH	27
256436	Math	44
256350	Soc	28
254272	Math	48
259315	soc	79.5
251848	soc	64.6473266794346
252461	ela	30.5
255390	Ela	49
254103	MATH	67.5
250800	ELA	35
254682	math	30.5
250680	SOC	95
256627	Math	82
257713	MATH	62.5
258672	Ela	79
257388	Ela	44.5
250759	SOC	47
251955	Ela	61.5
258026	soc	87.5
254106	Soc	76.5
259248	Math	53.5
258704	math	55
256401	Math	76
255384	ela	42
253496	SOC	87
259739	ELA	72.5
256614	Soc	79
250039	MATH	76.5
256200	SOC	55
254506	Math	32
257462	Ela	87.5
258649	SOC	37.5
255107	Ela	61
252489	math	77
252383	Math	70
253554	soc	99.5
250312	Soc	76.5
253774	Math	75
253041	soc	51
252675	math	33
252007	Soc	64.6473266794346
251903	Math	67
251109	SOC	29.5
250940	SOC	38.5
257841	MATH	87.5
254932	Ela	44
253908	ela	71.5
253041	Soc	73
253288	soc	67
251288	Soc	26.5
255901	soc	88
258346	ELA	87
256662	Soc	49.5
251021	soc	94
258651	ELA	43
258817	ELA	61
258351	Math	98.5
250440	math	65.5
257160	Soc	52.5
259508	Soc	53
254731	soc	97
259192	Ela	69.5
258372	ela	84
258214	Soc	31
252967	Math	60.5
251998	SOC	87.5
256131	Ela	76
254914	math	34.5
257166	Soc	100
259526	SOC	38.5
251912	ELA	60.5
256376	MATH	69
257474	SOC	92
258591	Soc	68.5
258248	Math	47
255783	Ela	64.7016131659038
252227	math	35.5
252560	Soc	46.5
256858	MATH	75
250126	soc	50
256223	ELA	38
250226	Soc	53.5
254717	SOC	27.5
256878	MATH	99
251059	ela	75.5
255223	MATH	68.5
259983	ELA	43
255776	Ela	70
257152	MATH	33.5
259011	math	61
257859	Math	41.5
257036	soc	32.5
